Datetime,cons_dakar,temperature,day_of_week,is_weekend,year,weekofyear,quarter,dayofyear,month,day,Heure,Date,is_ramadan,is_korite,is_tabaski,is_magal,is_gamou,jour_groupe,day_of_week_name,month_name,Saison de demande,precipitation
2025-08-05 21:30:00,609.897972703162,22.0,1,0,2025,32,3,217,8,5,21,2025-08-05,0,0,0,0,0,2,Mardi,Août,Hautes,
2025-08-05 22:00:00,606.421399507944,22.0,1,0,2025,32,3,217,8,5,22,2025-08-05,0,0,0,0,0,2,Mardi,Août,Hautes,
2025-08-05 22:30:00,598.9367607857421,22.0,1,0,2025,32,3,217,8,5,22,2025-08-05,0,0,0,0,0,2,Mardi,Août,Hautes,
2025-08-05 23:00:00,584.5698660989226,22.0,1,0,2025,32,3,217,8,5,23,2025-08-05,0,0,0,0,0,2,Mardi,Août,Hautes,
2025-08-05 23:30:00,616.1791625996701,22.0,1,0,2025,32,3,217,8,5,23,2025-08-05,0,0,0,0,0,2,Mardi,Août,Hautes,
2025-08-06 00:00:00,663.2734456063736,22.0,2,0,2025,32,3,218,8,6,0,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 01:00:00,644.6904986670555,22.0,2,0,2025,32,3,218,8,6,1,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 02:00:00,623.0398428895512,22.0,2,0,2025,32,3,218,8,6,2,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 03:00:00,612.5397804445047,22.0,2,0,2025,32,3,218,8,6,3,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 04:00:00,604.6555436146376,22.0,2,0,2025,32,3,218,8,6,4,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 05:00:00,555.158036219887,21.5,2,0,2025,32,3,218,8,6,5,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 06:00:00,540.1680193663645,21.0,2,0,2025,32,3,218,8,6,6,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 07:00:00,556.8975564831584,21.0,2,0,2025,32,3,218,8,6,7,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 08:00:00,528.9660965109808,21.0,2,0,2025,32,3,218,8,6,8,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 09:00:00,556.350911438298,21.0,2,0,2025,32,3,218,8,6,9,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 10:00:00,570.09700100689,21.0,2,0,2025,32,3,218,8,6,10,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 11:00:00,557.3501817545239,21.5,2,0,2025,32,3,218,8,6,11,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 12:00:00,546.2269589827408,22.0,2,0,2025,32,3,218,8,6,12,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 13:00:00,546.9396016761766,22.5,2,0,2025,32,3,218,8,6,13,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 14:00:00,588.4487432952003,23.0,2,0,2025,32,3,218,8,6,14,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 15:00:00,566.7121385587186,23.5,2,0,2025,32,3,218,8,6,15,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 16:00:00,616.7258411607985,24.0,2,0,2025,32,3,218,8,6,16,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 17:00:00,622.4936214190866,24.5,2,0,2025,32,3,218,8,6,17,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 18:00:00,556.6128836859065,25.0,2,0,2025,32,3,218,8,6,18,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 19:00:00,517.5173621886416,25.0,2,0,2025,32,3,218,8,6,19,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 19:30:00,607.1865754360922,25.0,2,0,2025,32,3,218,8,6,19,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 20:00:00,619.7243275866356,25.0,2,0,2025,32,3,218,8,6,20,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 20:30:00,664.2916335153684,25.0,2,0,2025,32,3,218,8,6,20,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 21:00:00,658.9398246751615,25.0,2,0,2025,32,3,218,8,6,21,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 21:30:00,668.5840457634705,25.0,2,0,2025,32,3,218,8,6,21,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 22:00:00,663.6512644083888,25.0,2,0,2025,32,3,218,8,6,22,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 22:30:00,677.7471718488264,25.0,2,0,2025,32,3,218,8,6,22,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 23:00:00,706.77894547545,25.0,2,0,2025,32,3,218,8,6,23,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-06 23:30:00,686.0241582650385,25.0,2,0,2025,32,3,218,8,6,23,2025-08-06,0,0,0,1,0,2,Mercredi,Août,Hautes,
2025-08-07 00:00:00,702.6638692055999,24.5,3,0,2025,32,3,219,8,7,0,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 01:00:00,721.452301906357,24.0,3,0,2025,32,3,219,8,7,1,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 02:00:00,696.8458699611123,24.0,3,0,2025,32,3,219,8,7,2,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 03:00:00,634.325337414439,24.0,3,0,2025,32,3,219,8,7,3,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 04:00:00,591.4223624122698,23.5,3,0,2025,32,3,219,8,7,4,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 05:00:00,625.8837678256178,23.0,3,0,2025,32,3,219,8,7,5,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 06:00:00,601.7226954681553,22.5,3,0,2025,32,3,219,8,7,6,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 07:00:00,572.6049246875302,22.0,3,0,2025,32,3,219,8,7,7,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 08:00:00,572.9634173091663,22.0,3,0,2025,32,3,219,8,7,8,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 09:00:00,593.0261139639314,22.0,3,0,2025,32,3,219,8,7,9,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 10:00:00,589.9571307349088,22.0,3,0,2025,32,3,219,8,7,10,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 11:00:00,541.9640661690821,22.0,3,0,2025,32,3,219,8,7,11,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 12:00:00,607.6040870141534,22.0,3,0,2025,32,3,219,8,7,12,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 13:00:00,600.9742719464514,22.0,3,0,2025,32,3,219,8,7,13,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 14:00:00,612.8680320331233,22.0,3,0,2025,32,3,219,8,7,14,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 15:00:00,594.3833683353037,22.0,3,0,2025,32,3,219,8,7,15,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 16:00:00,614.2449013663766,21.95,3,0,2025,32,3,219,8,7,16,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 17:00:00,542.7860196463951,21.9,3,0,2025,32,3,219,8,7,17,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 18:00:00,472.65959055873714,21.9,3,0,2025,32,3,219,8,7,18,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 19:00:00,475.5411142789088,21.9,3,0,2025,32,3,219,8,7,19,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 19:30:00,548.1608766197747,21.85,3,0,2025,32,3,219,8,7,19,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 20:00:00,576.913590979576,21.8,3,0,2025,32,3,219,8,7,20,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 20:30:00,604.4606305809726,21.700000000000003,3,0,2025,32,3,219,8,7,20,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 21:00:00,615.8847620686,21.6,3,0,2025,32,3,219,8,7,21,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 21:30:00,596.1054196713462,21.55,3,0,2025,32,3,219,8,7,21,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 22:00:00,577.4852472734754,21.5,3,0,2025,32,3,219,8,7,22,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 22:30:00,647.8317627697571,21.45,3,0,2025,32,3,219,8,7,22,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 23:00:00,683.7080979834967,21.4,3,0,2025,32,3,219,8,7,23,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-07 23:30:00,652.6077844913398,21.2,3,0,2025,32,3,219,8,7,23,2025-08-07,0,0,0,1,0,2,Jeudi,Août,Hautes,
2025-08-08 00:00:00,722.3454637989985,21.0,4,0,2025,32,3,220,8,8,0,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 01:00:00,694.7134206615332,21.5,4,0,2025,32,3,220,8,8,1,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 02:00:00,637.9964054876319,22.0,4,0,2025,32,3,220,8,8,2,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 03:00:00,696.787645818062,22.5,4,0,2025,32,3,220,8,8,3,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 04:00:00,658.5003925888071,23.0,4,0,2025,32,3,220,8,8,4,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 05:00:00,532.6676787120618,23.5,4,0,2025,32,3,220,8,8,5,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 06:00:00,539.9028246345001,24.0,4,0,2025,32,3,220,8,8,6,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 07:00:00,540.8306540363886,24.5,4,0,2025,32,3,220,8,8,7,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 08:00:00,545.5628154717319,25.0,4,0,2025,32,3,220,8,8,8,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 09:00:00,564.7340163450643,25.0,4,0,2025,32,3,220,8,8,9,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 10:00:00,560.1639803457456,25.0,4,0,2025,32,3,220,8,8,10,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 11:00:00,585.5673860887575,24.85,4,0,2025,32,3,220,8,8,11,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 12:00:00,576.4637936382882,24.7,4,0,2025,32,3,220,8,8,12,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 13:00:00,587.1605991140183,24.85,4,0,2025,32,3,220,8,8,13,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 14:00:00,576.4258182272405,25.0,4,0,2025,32,3,220,8,8,14,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 15:00:00,573.6429067269568,25.0,4,0,2025,32,3,220,8,8,15,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 16:00:00,590.7932723714009,25.0,4,0,2025,32,3,220,8,8,16,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 17:00:00,580.8746114850098,25.0,4,0,2025,32,3,220,8,8,17,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 18:00:00,550.8517529606786,25.0,4,0,2025,32,3,220,8,8,18,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 19:00:00,539.1718795139727,24.5,4,0,2025,32,3,220,8,8,19,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 19:30:00,567.8507992461238,24.0,4,0,2025,32,3,220,8,8,19,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 20:00:00,575.2211326842348,23.5,4,0,2025,32,3,220,8,8,20,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 20:30:00,562.787155501042,23.0,4,0,2025,32,3,220,8,8,20,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 21:00:00,601.9619191194456,23.0,4,0,2025,32,3,220,8,8,21,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 21:30:00,615.9612839839299,23.0,4,0,2025,32,3,220,8,8,21,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 22:00:00,536.8886696145019,23.0,4,0,2025,32,3,220,8,8,22,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 22:30:00,590.0232736936711,23.0,4,0,2025,32,3,220,8,8,22,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 23:00:00,561.7865912851266,22.6,4,0,2025,32,3,220,8,8,23,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-08 23:30:00,595.8681876474941,22.2,4,0,2025,32,3,220,8,8,23,2025-08-08,0,0,0,1,0,3,Vendredi,Août,Hautes,
2025-08-09 00:00:00,629.0899414091438,22.1,5,1,2025,32,3,221,8,9,0,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 01:00:00,600.7253591641031,22.0,5,1,2025,32,3,221,8,9,1,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 02:00:00,610.0823953195477,22.0,5,1,2025,32,3,221,8,9,2,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 03:00:00,554.4491823318169,22.0,5,1,2025,32,3,221,8,9,3,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 04:00:00,557.5448009003446,22.0,5,1,2025,32,3,221,8,9,4,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 05:00:00,540.6264627733276,22.0,5,1,2025,32,3,221,8,9,5,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 06:00:00,525.6771768949967,22.0,5,1,2025,32,3,221,8,9,6,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 07:00:00,523.8303885931954,22.0,5,1,2025,32,3,221,8,9,7,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 08:00:00,503.5652062282376,21.5,5,1,2025,32,3,221,8,9,8,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 09:00:00,509.429755356392,21.0,5,1,2025,32,3,221,8,9,9,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 10:00:00,501.8328504847998,21.0,5,1,2025,32,3,221,8,9,10,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 11:00:00,498.3342494644316,21.0,5,1,2025,32,3,221,8,9,11,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 12:00:00,533.8857277361167,21.0,5,1,2025,32,3,221,8,9,12,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 13:00:00,540.199225798476,21.0,5,1,2025,32,3,221,8,9,13,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 14:00:00,548.4146759204345,21.0,5,1,2025,32,3,221,8,9,14,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 15:00:00,547.1349050200505,21.0,5,1,2025,32,3,221,8,9,15,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 16:00:00,542.5902129631411,21.0,5,1,2025,32,3,221,8,9,16,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 17:00:00,561.8040166600819,21.0,5,1,2025,32,3,221,8,9,17,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 18:00:00,519.7739179365279,21.0,5,1,2025,32,3,221,8,9,18,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 19:00:00,528.0348043718669,21.0,5,1,2025,32,3,221,8,9,19,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 19:30:00,554.5763280309271,21.0,5,1,2025,32,3,221,8,9,19,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 20:00:00,583.1211053524213,21.0,5,1,2025,32,3,221,8,9,20,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 20:30:00,598.9242906287632,22.0,5,1,2025,32,3,221,8,9,20,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 21:00:00,604.0313876907211,23.0,5,1,2025,32,3,221,8,9,21,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 21:30:00,619.8684599624859,23.5,5,1,2025,32,3,221,8,9,21,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 22:00:00,600.43846883895,24.0,5,1,2025,32,3,221,8,9,22,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 22:30:00,620.1759793001687,24.5,5,1,2025,32,3,221,8,9,22,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 23:00:00,671.2338914467636,25.0,5,1,2025,32,3,221,8,9,23,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-09 23:30:00,644.4608977132938,25.0,5,1,2025,32,3,221,8,9,23,2025-08-09,0,0,0,1,0,4,Samedi,Août,Hautes,
2025-08-10 00:00:00,664.8053237319588,25.0,6,1,2025,32,3,222,8,10,0,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 01:00:00,652.2745882813965,25.0,6,1,2025,32,3,222,8,10,1,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 02:00:00,643.21082588344,25.0,6,1,2025,32,3,222,8,10,2,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 03:00:00,631.3053169829067,25.5,6,1,2025,32,3,222,8,10,3,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 04:00:00,598.7010755876288,26.0,6,1,2025,32,3,222,8,10,4,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 05:00:00,573.8739951693158,25.5,6,1,2025,32,3,222,8,10,5,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 06:00:00,568.9628030721644,25.0,6,1,2025,32,3,222,8,10,6,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 07:00:00,573.9685842614587,24.5,6,1,2025,32,3,222,8,10,7,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 08:00:00,551.8027065594531,24.0,6,1,2025,32,3,222,8,10,8,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 09:00:00,526.5179910314347,24.0,6,1,2025,32,3,222,8,10,9,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 10:00:00,482.9912601715943,24.0,6,1,2025,32,3,222,8,10,10,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 11:00:00,495.5517137901732,23.5,6,1,2025,32,3,222,8,10,11,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 12:00:00,486.3169030753261,23.0,6,1,2025,32,3,222,8,10,12,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 13:00:00,538.8880265692665,23.0,6,1,2025,32,3,222,8,10,13,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 14:00:00,499.3203001007333,23.0,6,1,2025,32,3,222,8,10,14,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 15:00:00,519.1857742699603,22.5,6,1,2025,32,3,222,8,10,15,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 16:00:00,501.7237859529746,22.0,6,1,2025,32,3,222,8,10,16,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 17:00:00,531.835200687587,22.0,6,1,2025,32,3,222,8,10,17,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 18:00:00,519.4685549218342,22.0,6,1,2025,32,3,222,8,10,18,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 19:00:00,504.7453072250837,22.0,6,1,2025,32,3,222,8,10,19,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 19:30:00,507.26666032391057,22.0,6,1,2025,32,3,222,8,10,19,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 20:00:00,549.2832124896171,22.0,6,1,2025,32,3,222,8,10,20,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 20:30:00,556.2384250731205,22.0,6,1,2025,32,3,222,8,10,20,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 21:00:00,577.0934140440395,22.0,6,1,2025,32,3,222,8,10,21,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 21:30:00,581.2813277548032,22.0,6,1,2025,32,3,222,8,10,21,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 22:00:00,582.223485649963,22.0,6,1,2025,32,3,222,8,10,22,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 22:30:00,599.728830630062,22.0,6,1,2025,32,3,222,8,10,22,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 23:00:00,631.8314477947367,22.0,6,1,2025,32,3,222,8,10,23,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-10 23:30:00,637.2255688211693,22.0,6,1,2025,32,3,222,8,10,23,2025-08-10,0,0,0,1,0,5,Dimanche,Août,Hautes,
2025-08-11 00:00:00,626.2015625703548,21.5,0,0,2025,33,3,223,8,11,0,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 01:00:00,613.6993927731393,21.0,0,0,2025,33,3,223,8,11,1,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 02:00:00,606.3512820078043,21.0,0,0,2025,33,3,223,8,11,2,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 03:00:00,576.7251588409387,21.0,0,0,2025,33,3,223,8,11,3,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 04:00:00,562.4752448092074,21.0,0,0,2025,33,3,223,8,11,4,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 05:00:00,543.1234350305925,21.0,0,0,2025,33,3,223,8,11,5,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 06:00:00,528.713534221698,21.0,0,0,2025,33,3,223,8,11,6,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 07:00:00,512.9934163946618,21.0,0,0,2025,33,3,223,8,11,7,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 08:00:00,508.853939670412,21.0,0,0,2025,33,3,223,8,11,8,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 09:00:00,539.1914061585355,21.0,0,0,2025,33,3,223,8,11,9,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 10:00:00,540.7429498040814,21.5,0,0,2025,33,3,223,8,11,10,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 11:00:00,524.4936374327492,22.0,0,0,2025,33,3,223,8,11,11,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 12:00:00,523.8581656825198,22.5,0,0,2025,33,3,223,8,11,12,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 13:00:00,538.8578033596739,23.0,0,0,2025,33,3,223,8,11,13,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 14:00:00,561.6087634684757,23.5,0,0,2025,33,3,223,8,11,14,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 15:00:00,539.2131930142068,24.0,0,0,2025,33,3,223,8,11,15,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 16:00:00,553.6059330105842,24.0,0,0,2025,33,3,223,8,11,16,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 17:00:00,543.422945487567,24.0,0,0,2025,33,3,223,8,11,17,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 18:00:00,537.7965833319489,26.5,0,0,2025,33,3,223,8,11,18,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 19:00:00,494.8463748730128,29.0,0,0,2025,33,3,223,8,11,19,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 19:30:00,497.2921423338635,27.5,0,0,2025,33,3,223,8,11,19,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 20:00:00,572.5591569804837,26.0,0,0,2025,33,3,223,8,11,20,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 20:30:00,554.8899761736709,25.5,0,0,2025,33,3,223,8,11,20,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 21:00:00,559.7796594128062,25.0,0,0,2025,33,3,223,8,11,21,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 21:30:00,546.2384890437805,25.0,0,0,2025,33,3,223,8,11,21,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 22:00:00,554.6132902228051,25.0,0,0,2025,33,3,223,8,11,22,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 22:30:00,553.4729936107077,25.0,0,0,2025,33,3,223,8,11,22,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 23:00:00,558.8829716528948,25.0,0,0,2025,33,3,223,8,11,23,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
2025-08-11 23:30:00,569.4774293676365,24.5,0,0,2025,33,3,223,8,11,23,2025-08-11,0,0,0,1,0,1,Lundi,Août,Hautes,
